,name,label,timezone,id,lat,lon,insee,region,label_region,id_region,zip_code
3,Sarrance,Sarrance (Sarrance),Europe/Paris,stop_area:OCE:SA:87672766,43.05111,-0.601113,64506,Sarrance,Sarrance (64490),admin:fr:64506,64490
4,Sarrancolin,Sarrancolin (Sarrancolin),Europe/Paris,stop_area:OCE:SA:87671446,42.968887,0.37913,65408,Sarrancolin,Sarrancolin (65410),admin:fr:65408,65410
5,Sarre-Union,Sarre-Union (Sarre-Union),Europe/Paris,stop_area:OCE:SA:87215459,48.9366,7.085419,67434,Sarre-Union,Sarre-Union (67260),admin:fr:67434,67260
6,Sarre-Union R des Roses,Sarre-Union R des Roses (Sarre-Union),Europe/Paris,stop_area:OCE:SA:87728584,48.937581,7.091317,67434,Sarre-Union,Sarre-Union (67260),admin:fr:67434,67260
7,Sarrebourg,Sarrebourg (Sarrebourg),Europe/Paris,stop_area:OCE:SA:87215012,48.737941,7.052781,57630,Sarrebourg,Sarrebourg (57400),admin:fr:57630,57400
8,Sarrebourg (Place Math),Sarrebourg (Place Math) (Sarrebourg),Europe/Paris,stop_area:OCE:SA:87407189,48.736883,7.057191,57630,Sarrebourg,Sarrebourg (57400),admin:fr:57630,57400
9,Sarrebourg (Verreries),Sarrebourg (Verreries) (Sarrebourg),Europe/Paris,stop_area:OCE:SA:87407106,48.733041,7.042834,57630,Sarrebourg,Sarrebourg (57400),admin:fr:57630,57400
10,Sarrebourg-Abri-Phalsbo,Sarrebourg-Abri-Phalsbo (Sarrebourg),Europe/Paris,stop_area:OCE:SA:87477620,48.737989,7.063118,57630,Sarrebourg,Sarrebourg (57400),admin:fr:57630,57400
11,Sarrebourg-Hôpital,Sarrebourg-Hôpital (Sarrebourg),Europe/Paris,stop_area:OCE:SA:87703744,48.730515,7.050664,57630,Sarrebourg,Sarrebourg (57400),admin:fr:57630,57400
12,Sarrebourg-LP-Messmer,Sarrebourg-LP-Messmer (Sarrebourg),Europe/Paris,stop_area:OCE:SA:87477638,48.736739,7.068722,57630,Sarrebourg,Sarrebourg (57400),admin:fr:57630,57400
13,Sarrebourg-Mairie,Sarrebourg-Mairie (Sarrebourg),Europe/Paris,stop_area:OCE:SA:87477646,48.730495,7.05073,57630,Sarrebourg,Sarrebourg (57400),admin:fr:57630,57400
14,Sarrebourg-Méphisto,Sarrebourg-Méphisto (Sarrebourg),Europe/Paris,stop_area:OCE:SA:87407031,48.749792,7.06746,57630,Sarrebourg,Sarrebourg (57400),admin:fr:57630,57400
15,Sarreguemines,Sarreguemines (Sarreguemines),Europe/Paris,stop_area:OCE:SA:87193615,49.107505,7.068873,57631,Sarreguemines,Sarreguemines (57200),admin:fr:57631,57200
16,Sarreguemines (Poste),Sarreguemines (Poste) (Sarreguemines),Europe/Paris,stop_area:OCE:SA:87406900,49.113014,7.064099,57631,Sarreguemines,Sarreguemines (57200),admin:fr:57631,57200
17,Sarreinsming-Pont,Sarreinsming-Pont (Sarreinsming),Europe/Paris,stop_area:OCE:SA:87703439,49.086387,7.109382,57633,Sarreinsming,Sarreinsming (57905),admin:fr:57633,57905
18,Sarrewerden Lotissement,Sarrewerden Lotissement (Sarrewerden),Europe/Paris,stop_area:OCE:SA:87407379,48.920775,7.08603,67435,Sarrewerden,Sarrewerden (67260),admin:fr:67435,67260
19,Sarrewerden-Eglise,Sarrewerden-Eglise (Sarrewerden),Europe/Paris,stop_area:OCE:SA:87703462,48.923822,7.082101,67435,Sarrewerden,Sarrewerden (67260),admin:fr:67435,67260
20,Sartrouville,Sartrouville (Sartrouville),Europe/Paris,stop_area:OCE:SA:87386417,48.937773,2.157215,78586,Sartrouville,Sartrouville (78500),admin:fr:78586,78500
21,Sathonay-Rillieux,Sathonay-Rillieux (Sathonay-Camp),Europe/Paris,stop_area:OCE:SA:87723700,45.82025,4.875267,69292,Sathonay-Camp,Sathonay-Camp (69580),admin:fr:69292,69580
22,Satigny,Satigny (Satigny),Europe/Paris,stop_area:OCE:SA:85010033,46.214251,6.037536,,Satigny,Satigny (1242),admin:osm:relation:1685531,1242
23,Saubusse-les-Bains,Saubusse-les-Bains (Saubusse),Europe/Paris,stop_area:OCE:SA:87673251,43.66019,-1.190237,40293,Saubusse,Saubusse (40180),admin:fr:40293,40180
24,Saujon,Saujon (Saujon),Europe/Paris,stop_area:OCE:SA:87491811,45.667047,-0.930584,17421,Saujon,Saujon (17600),admin:fr:17421,17600
0,Saulon,Saulon (Saulon-la-Chapelle),Europe/Paris,stop_area:OCE:SA:87713628,47.224183,5.104766,21585,Saulon-la-Chapelle,Saulon-la-Chapelle (21910),admin:fr:21585,21910
1,Saulxures-sur-Moselotte,Saulxures-sur-Moselotte (Saulxures-sur-Moselotte),Europe/Paris,stop_area:OCE:SA:87144675,47.948988,6.770857,88447,Saulxures-sur-Moselotte,Saulxures-sur-Moselotte (88290),admin:fr:88447,88290
2,Saulxures/M (Pl Claude),Saulxures/M (Pl Claude) (Saulxures-sur-Moselotte),Europe/Paris,stop_area:OCE:SA:87405852,47.949715,6.784433,88447,Saulxures-sur-Moselotte,Saulxures-sur-Moselotte (88290),admin:fr:88447,88290
3,Saulxures/M av. J Ferry,Saulxures/M av. J Ferry (Saulxures-sur-Moselotte),Europe/Paris,stop_area:OCE:SA:87405845,47.949241,6.7725,88447,Saulxures-sur-Moselotte,Saulxures-sur-Moselotte (88290),admin:fr:88447,88290
4,Saumur,Saumur (Saumur),Europe/Paris,stop_area:OCE:SA:87487603,47.268972,-0.07142999999999999,49328,Saumur,Saumur (49400),admin:fr:49328,49400
5,Sausset-les-Pins,Sausset-les-Pins (Sausset-les-Pins),Europe/Paris,stop_area:OCE:SA:87753558,43.332858,5.109988,13104,Sausset-les-Pins,Sausset-les-Pins (13960),admin:fr:13104,13960
6,Sauto,Sauto (Sauto),Europe/Paris,stop_area:OCE:SA:87784777,42.5065,2.161085,66192,Sauto,Sauto (66210),admin:fr:66192,66210
7,Sauveterre-la-Lémance,Sauveterre-la-Lémance (Sauveterre-la-Lémance),Europe/Paris,stop_area:OCE:SA:87586495,44.589363,1.01168,47292,Sauveterre-la-Lémance,Sauveterre-la-Lémance (47500),admin:fr:47292,47500
8,Savenay,Savenay (Savenay),Europe/Paris,stop_area:OCE:SA:87481838,47.358554,-1.951034,44195,Savenay,Savenay (44260),admin:fr:44195,44260
9,Savennières-Béhuard,Savennières-Béhuard (Savennières),Europe/Paris,stop_area:OCE:SA:87484329,47.381571,-0.654542,49329,Savennières,Savennières (49170),admin:fr:49329,49170
10,Saverdun,Saverdun (Saverdun),Europe/Paris,stop_area:OCE:SA:87611368,43.239421,1.570422,9282,Saverdun,Saverdun (09700),admin:fr:9282,09700
11,Saverne,Saverne (Saverne),Europe/Paris,stop_area:OCE:SA:87212225,48.744779,7.362152,67437,Saverne,Saverne (67700),admin:fr:67437,67700
12,Saverne-(Ht-Barr),Saverne-(Ht-Barr) (Saverne),Europe/Paris,stop_area:OCE:SA:87642256,48.731543,7.352267,67437,Saverne,Saverne (67700),admin:fr:67437,67700
13,Saverne-(Lycée-Sources),Saverne-(Lycée-Sources) (Saverne),Europe/Paris,stop_area:OCE:SA:87642231,48.735133,7.366189,67437,Saverne,Saverne (67700),admin:fr:67437,67700
14,Saverne-(Lycée-Verne),Saverne-(Lycée-Verne) (Saverne),Europe/Paris,stop_area:OCE:SA:87642223,48.735126,7.374412,67437,Saverne,Saverne (67700),admin:fr:67437,67700
15,Saverne-(Pl.-Dragons),Saverne-(Pl.-Dragons) (Saverne),Europe/Paris,stop_area:OCE:SA:87642249,48.739778,7.361791,67437,Saverne,Saverne (67700),admin:fr:67437,67700
16,Savière Impasse St-Phal,Savière Impasse St-Phal (Savières),Europe/Paris,stop_area:OCE:SA:87118083,48.412215,3.947215,10368,Savières,Savières (10600),admin:fr:10368,10600
17,Savières Arbre Liberté,Savières Arbre Liberté (Savières),Europe/Paris,stop_area:OCE:SA:87727800,48.404316,3.954062,10368,Savières,Savières (10600),admin:fr:10368,10600
18,Savières Rue St-Gilles,Savières Rue St-Gilles (Savières),Europe/Paris,stop_area:OCE:SA:87727818,48.420162,3.94342,10368,Savières,Savières (10600),admin:fr:10368,10600
19,Savigny-le-Temple-Nandy,Savigny-le-Temple-Nandy (Savigny-le-Temple),Europe/Paris,stop_area:OCE:SA:87682187,48.595469,2.58314,77445,Savigny-le-Temple,Savigny-le-Temple (77176),admin:fr:77445,77176
20,Savigny-sur-Orge,Savigny-sur-Orge (Savigny-sur-Orge),Europe/Paris,stop_area:OCE:SA:87545236,48.676004,2.351818,91589,Savigny-sur-Orge,Savigny-sur-Orge (91600),admin:fr:91589,91600
21,Savigny/Braye (Centre),Savigny/Braye (Centre) (Savigny-sur-Braye),Europe/Paris,stop_area:OCE:SA:87358697,47.880271,0.80971,41238,Savigny-sur-Braye,Savigny-sur-Braye (41360),admin:fr:41238,41360
22,Savonnières,Savonnières (Savonnières),Europe/Paris,stop_area:OCE:SA:87571844,47.360481,0.543798,37243,Savonnières,Savonnières (37510),admin:fr:37243,37510
23,Savy-Berlette,Savy-Berlette (Savy-Berlette),Europe/Paris,stop_area:OCE:SA:87342253,50.353808,2.557816,62785,Savy-Berlette,Savy-Berlette (62690),admin:fr:62785,62690
24,Sceaux,Sceaux (Sceaux),Europe/Paris,stop_area:OCE:SA:87758706,48.781413,2.297188,92071,Sceaux,Sceaux (92330),admin:fr:92071,92330
0,Sceaux-Boessé,Sceaux-Boessé (Boëssé-le-Sec),Europe/Paris,stop_area:OCE:SA:87396317,48.122234,0.572271,72038,Boëssé-le-Sec,Boëssé-le-Sec (72400),admin:fr:72038,72400
1,Scherwiller,Scherwiller (Scherwiller),Europe/Paris,stop_area:OCE:SA:87214205,48.286584,7.43054,67445,Scherwiller,Scherwiller (67750),admin:fr:67445,67750
2,Scherwiller rue Gare,Scherwiller rue Gare (Scherwiller),Europe/Paris,stop_area:OCE:SA:87711226,48.28832,7.429358,67445,Scherwiller,Scherwiller (67750),admin:fr:67445,67750
3,Schiphol-Airport,Schiphol-Airport (Haarlemmermeer),Europe/Paris,stop_area:OCE:SA:84005611,52.309518,4.762173,,Haarlemmermeer,Haarlemmermeer,admin:osm:relation:443890,
4,Schirmeck-la-Broque,Schirmeck-la-Broque (Schirmeck),Europe/Paris,stop_area:OCE:SA:87214692,48.480459,7.216195,67448,Schirmeck,Schirmeck (67130),admin:fr:67448,67130
5,Schoenenbourg-Centre.,Schoenenbourg-Centre. (Schœnenbourg),Europe/Paris,stop_area:OCE:SA:87660126,48.952404,7.912299,67455,Schœnenbourg,Schœnenbourg (67250),admin:fr:67455,67250
6,Schopperten,Schopperten (Schopperten),Europe/Paris,stop_area:OCE:SA:87215483,48.945649,7.055715,67456,Schopperten,Schopperten (67260),admin:fr:67456,67260
7,Schwangerbach,Schwangerbach (Reyersviller),Europe/Paris,stop_area:OCE:SA:87199612,49.032556,7.408492,57577,Reyersviller,Reyersviller (57230),admin:fr:57577,57230
8,Schweighouse (Bas-Rhin),Schweighouse (Bas-Rhin) (Schweighouse-sur-Moder),Europe/Paris,stop_area:OCE:SA:87213108,48.828558,7.742343,67458,Schweighouse-sur-Moder,Schweighouse-sur-Moder (67590),admin:fr:67458,67590
9,Schweighouse-(Villa),Schweighouse-(Villa) (Schweighouse-sur-Moder),Europe/Paris,stop_area:OCE:SA:87407320,48.819469,7.742336,67458,Schweighouse-sur-Moder,Schweighouse-sur-Moder (67590),admin:fr:67458,67590
10,Schweighouse-Eglise-P.,Schweighouse-Eglise-P. (Schweighouse-sur-Moder),Europe/Paris,stop_area:OCE:SA:87678698,48.820338,7.740844,67458,Schweighouse-sur-Moder,Schweighouse-sur-Moder (67590),admin:fr:67458,67590
11,Schweighouse-M.-Leclerc,Schweighouse-M.-Leclerc (Schweighouse-sur-Moder),Europe/Paris,stop_area:OCE:SA:87678706,48.8221,7.731423,67458,Schweighouse-sur-Moder,Schweighouse-sur-Moder (67590),admin:fr:67458,67590
12,Schwindratzheim,Schwindratzheim (Schwindratzheim),Europe/Paris,stop_area:OCE:SA:87212159,48.753638,7.600624,67460,Schwindratzheim,Schwindratzheim (67270),admin:fr:67460,67270
13,Schwindratzheim-Leclerc,Schwindratzheim-Leclerc (Schwindratzheim),Europe/Paris,stop_area:OCE:SA:87658716,48.754098,7.600003,67460,Schwindratzheim,Schwindratzheim (67270),admin:fr:67460,67270
14,Seclin,Seclin (Seclin),Europe/Paris,stop_area:OCE:SA:87286518,50.548568,3.03496,59560,Seclin,Seclin,admin:fr:59560,
15,Sedan,Sedan (Sedan),Europe/Paris,stop_area:OCE:SA:87172254,49.694861,4.929989,8409,Sedan,Sedan (08200),admin:fr:8409,08200
16,Sedan-Place-Calonne,Sedan-Place-Calonne (Sedan),Europe/Paris,stop_area:OCE:SA:87108829,49.699714,4.944158,8409,Sedan,Sedan (08200),admin:fr:8409,08200
17,Sées,Sées (Sées),Europe/Paris,stop_area:OCE:SA:87444695,48.600161,0.166112,61464,Sées,Sées (61500),admin:fr:61464,61500
18,Seilhan-Le-Bazert,Seilhan-Le-Bazert (Gourdan-Polignan),Europe/Paris,stop_area:OCE:SA:87612358,43.060663,0.590723,31224,Gourdan-Polignan,Gourdan-Polignan (31210),admin:fr:31224,31210
19,Sélestat,Sélestat (Sélestat),Europe/Paris,stop_area:OCE:SA:87214056,48.259638,7.442103,67462,Sélestat,Sélestat (67600),admin:fr:67462,67600
20,Selestat-(Koeberlé),Selestat-(Koeberlé) (Sélestat),Europe/Paris,stop_area:OCE:SA:87640383,48.263278,7.455358,67462,Sélestat,Sélestat (67600),admin:fr:67462,67600
21,Sélestat-(Schweisguth),Sélestat-(Schweisguth) (Sélestat),Europe/Paris,stop_area:OCE:SA:87640375,48.261515,7.450126,67462,Sélestat,Sélestat (67600),admin:fr:67462,67600
22,Sèlestat-(Schwilgué),Sèlestat-(Schwilgué) (Sélestat),Europe/Paris,stop_area:OCE:SA:87640391,48.253908,7.4479,67462,Sélestat,Sélestat (67600),admin:fr:67462,67600
23,Sélestat-R-S-Marie-/-Ms,Sélestat-R-S-Marie-/-Ms (Sélestat),Europe/Paris,stop_area:OCE:SA:87640409,48.264183,7.439739,67462,Sélestat,Sélestat (67600),admin:fr:67462,67600
24,Selles-St-Denis,Selles-St-Denis (Selles-Saint-Denis),Europe/Paris,stop_area:OCE:SA:87576140,47.388346,1.92233,41241,Selles-Saint-Denis,Selles-Saint-Denis (41300),admin:fr:41241,41300
0,Selles-sur-Cher,Selles-sur-Cher (Selles-sur-Cher),Europe/Paris,stop_area:OCE:SA:87576868,47.281595,1.546144,41242,Selles-sur-Cher,Selles-sur-Cher (41130),admin:fr:41242,41130
1,Seltz,Seltz (Seltz),Europe/Paris,stop_area:OCE:SA:87212431,48.89644,8.098003,67463,Seltz,Seltz (67470),admin:fr:67463,67470
2,Sembadel,Sembadel (Sembadel),Europe/Paris,stop_area:OCE:SA:87734640,45.277965,3.720148,43237,Sembadel,Sembadel (43160),admin:fr:43237,43160
3,Sénas,Sénas (Sénas),Europe/Paris,stop_area:OCE:SA:87753715,43.740965,5.073336,13105,Sénas,Sénas (13560),admin:fr:13105,13560
4,Sennecey-le-Grand,Sennecey-le-Grand (Sennecey-le-Grand),Europe/Paris,stop_area:OCE:SA:87725614,46.640615,4.87426,71512,Sennecey-le-Grand,Sennecey-le-Grand (71240),admin:fr:71512,71240
5,Senozan,Senozan (Senozan),Europe/Paris,stop_area:OCE:SA:87725671,46.391482,4.870517,71513,Senozan,Senozan (71260),admin:fr:71513,71260
6,Sens,Sens (Sens),Europe/Paris,stop_area:OCE:SA:87683003,48.198038,3.267327,89387,Sens,Sens (89100),admin:fr:89387,89100
7,Sentheim-(Eglise),Sentheim-(Eglise) (Sentheim),Europe/Paris,stop_area:OCE:SA:87641977,47.75612,7.051666,68304,Sentheim,Sentheim (68780),admin:fr:68304,68780
8,Sentheim-Gge-Renault,Sentheim-Gge-Renault (Sentheim),Europe/Paris,stop_area:OCE:SA:87641985,47.757227,7.043013,68304,Sentheim,Sentheim (68780),admin:fr:68304,68780
9,Sentheim-M.-de-Repos,Sentheim-M.-de-Repos (Sentheim),Europe/Paris,stop_area:OCE:SA:87641969,47.75588,7.056468,68304,Sentheim,Sentheim (68780),admin:fr:68304,68780
10,Sept-Saulx,Sept-Saulx (Sept-Saulx),Europe/Paris,stop_area:OCE:SA:87171645,49.151483,4.25648,51530,Sept-Saulx,Sept-Saulx (51400),admin:fr:51530,51400
11,Septèmes,Septèmes (Septèmes-les-Vallons),Europe/Paris,stop_area:OCE:SA:87751800,43.403107,5.370134,13106,Septèmes-les-Vallons,Septèmes-les-Vallons (13240),admin:fr:13106,13240
12,Serdinya,Serdinya (Serdinya),Europe/Paris,stop_area:OCE:SA:87784702,42.567048,2.32339,66193,Serdinya,Serdinya (66360),admin:fr:66193,66360
13,Sérézin,Sérézin (Sérézin-du-Rhône),Europe/Paris,stop_area:OCE:SA:87722546,45.627175,4.818039,69294,Sérézin-du-Rhône,Sérézin-du-Rhône (69360),admin:fr:69294,69360
14,Sermaise,Sermaise (Sermaise),Europe/Paris,stop_area:OCE:SA:87545517,48.535514,2.068816,91593,Sermaise,Sermaise (91530),admin:fr:91593,91530
15,Sermizelles-Vézelay,Sermizelles-Vézelay (Givry),Europe/Paris,stop_area:OCE:SA:87683722,47.528692,3.792851,89190,Givry,Givry (89200),admin:fr:89190,89200
16,Serqueux,Serqueux (Serqueux),Europe/Paris,stop_area:OCE:SA:87411470,49.631545,1.53934,76672,Serqueux,Serqueux (76440),admin:fr:76672,76440
17,Serquigny,Serquigny (Serquigny),Europe/Paris,stop_area:OCE:SA:87444315,49.107673,0.719577,27622,Serquigny,Serquigny (27470),admin:fr:27622,27470
18,Serres,Serres (Serres),Europe/Paris,stop_area:OCE:SA:87763722,44.424647,5.718458,5166,Serres,Serres (05700),admin:fr:5166,05700
19,Serres-Hte-Loire,Serres-Hte-Loire (Céaux-d'Allègre),Europe/Paris,stop_area:OCE:SA:87590976,45.177195,3.733287,43043,Céaux-d'Allègre,Céaux-d'Allègre (43270),admin:fr:43043,43270
20,Servas-Lent,Servas-Lent (Servas),Europe/Paris,stop_area:OCE:SA:87723791,46.130662,5.168125,1405,Servas,Servas (01960),admin:fr:1405,01960
21,Servon,Servon (Servon-sur-Vilaine),Europe/Paris,stop_area:OCE:SA:87471532,48.112056,-1.465967,35327,Servon-sur-Vilaine,Servon-sur-Vilaine (35530),admin:fr:35327,35530
22,Servoz,Servoz (Les Houches),Europe/Paris,stop_area:OCE:SA:87746719,45.924482,6.763484,74143,Les Houches,Les Houches (74310),admin:fr:74143,74310
23,Sessenheim,Sessenheim (Sessenheim),Europe/Paris,stop_area:OCE:SA:87212365,48.796075,7.988694,67465,Sessenheim,Sessenheim (67770),admin:fr:67465,67770
24,Sète,Sète (Sète),Europe/Paris,stop_area:OCE:SA:87773200,43.412812,3.696396,34301,Sète,Sète (34200),admin:fr:34301,34200
0,Seugy,Seugy (Seugy),Europe/Paris,stop_area:OCE:SA:87272039,49.119223,2.399487,95594,Seugy,Seugy (95270),admin:fr:95594,95270
1,Seurre,Seurre (Seurre),Europe/Paris,stop_area:OCE:SA:87713677,46.99645,5.151248,21607,Seurre,Seurre (21250),admin:fr:21607,21250
2,Sévérac,Sévérac (Sévérac),Europe/Paris,stop_area:OCE:SA:87476754,47.550054,-2.072783,44196,Sévérac,Sévérac (44530),admin:fr:44196,44530
3,Séverac-D'Aveyron-DeGau,Séverac-D'Aveyron-DeGau (Sévérac-d'Aveyron),Europe/Paris,stop_area:OCE:SA:87668376,44.32035,3.074736,12270,Sévérac-d'Aveyron,Sévérac-d'Aveyron,admin:fr:12270,
4,Sévérac-le-Château,Sévérac-le-Château (Sévérac-d'Aveyron),Europe/Paris,stop_area:OCE:SA:87783365,44.325205,3.057387,12270,Sévérac-d'Aveyron,Sévérac-d'Aveyron,admin:fr:12270,
5,Sevran-Beaudottes,Sevran-Beaudottes (Sevran),Europe/Paris,stop_area:OCE:SA:87271445,48.947683,2.524451,93071,Sevran,Sevran (93270),admin:fr:93071,93270
6,Sevran-Livry,Sevran-Livry (Sevran),Europe/Paris,stop_area:OCE:SA:87271429,48.936064,2.534899,93071,Sevran,Sevran (93270),admin:fr:93071,93270
7,Sèvres-Rive-Gauche,Sèvres-Rive-Gauche (Sèvres),Europe/Paris,stop_area:OCE:SA:87393124,48.821307,2.21458,92072,Sèvres,Sèvres (92310),admin:fr:92072,92310
8,Sèvres-Ville-d'Avray,Sèvres-Ville-d'Avray (Sèvres),Europe/Paris,stop_area:OCE:SA:87382341,48.827422,2.200558,92072,Sèvres,Sèvres (92310),admin:fr:92072,92310
9,Sewen-(11-Gd-Rue),Sewen-(11-Gd-Rue) (Sewen),Europe/Paris,stop_area:OCE:SA:87642140,47.80668,6.911113,68307,Sewen,Sewen (68290),admin:fr:68307,68290
10,Sewen-(Eglise),Sewen-(Eglise) (Sewen),Europe/Paris,stop_area:OCE:SA:87642157,47.807233,6.90529,68307,Sewen,Sewen (68290),admin:fr:68307,68290
11,Seyssel-Corbonod,Seyssel-Corbonod (Corbonod),Europe/Paris,stop_area:OCE:SA:87745828,45.963063,5.831488,1118,Corbonod,Corbonod (01420),admin:fr:1118,01420
12,Sickert-(Abri),Sickert-(Abri) (Sickert),Europe/Paris,stop_area:OCE:SA:87642041,47.781121,6.978342,68308,Sickert,Sickert (68290),admin:fr:68308,68290
13,Sierck-les-Bains,Sierck-les-Bains (Sierck-les-Bains),Europe/Paris,stop_area:OCE:SA:87191635,49.443694,6.350181,57650,Sierck-les-Bains,Sierck-les-Bains (57480),admin:fr:57650,57480
14,Sierck-Pl-Morbach,Sierck-Pl-Morbach (Sierck-les-Bains),Europe/Paris,stop_area:OCE:SA:87635847,49.441553,6.357475,57650,Sierck-les-Bains,Sierck-les-Bains (57480),admin:fr:57650,57480
15,Sierentz,Sierentz (Sierentz),Europe/Paris,stop_area:OCE:SA:87182105,47.656098,7.459127,68309,Sierentz,Sierentz (68510),admin:fr:68309,68510
16,Sierentz-Rest.-Soleil.,Sierentz-Rest.-Soleil. (Sierentz),Europe/Paris,stop_area:OCE:SA:87659862,47.654089,7.454797,68309,Sierentz,Sierentz (68510),admin:fr:68309,68510
17,Sillé-le-Guillaume,Sillé-le-Guillaume (Sillé-le-Guillaume),Europe/Paris,stop_area:OCE:SA:87396234,48.181744,-0.128864,72334,Sillé-le-Guillaume,Sillé-le-Guillaume (72140),admin:fr:72334,72140
18,Simandre-sur-Suran,Simandre-sur-Suran (Simandre-sur-Suran),Europe/Paris,stop_area:OCE:SA:87743336,46.220324,5.420952,1408,Simandre-sur-Suran,Simandre-sur-Suran (01250),admin:fr:1408,01250
19,Simiane,Simiane (Simiane-Collongue),Europe/Paris,stop_area:OCE:SA:87751438,43.434724,5.426012,13107,Simiane-Collongue,Simiane-Collongue (13109),admin:fr:13107,13109
20,Sin le Noble,Sin le Noble (Sin-le-Noble),Europe/Paris,stop_area:OCE:SA:87345405,50.356621,3.112557,59569,Sin-le-Noble,Sin-le-Noble (59450),admin:fr:59569,59450
21,Sion Saxon Basilique,Sion Saxon Basilique (Saxon-Sion),Europe/Paris,stop_area:OCE:SA:87714204,48.428615,6.08492,54497,Saxon-Sion,Saxon-Sion (54330),admin:fr:54497,54330
22,Siorac-en-Périgord,Siorac-en-Périgord (Siorac-en-Périgord),Europe/Paris,stop_area:OCE:SA:87595769,44.819792,0.984227,24538,Siorac-en-Périgord,Siorac-en-Périgord (24170),admin:fr:24538,24170
23,Siradan,Siradan (Saléchan),Europe/Paris,stop_area:OCE:SA:87173906,42.965883,0.629169,65398,Saléchan,Saléchan (65370),admin:fr:65398,65370
24,Sisteron,Sisteron (Sisteron),Europe/Paris,stop_area:OCE:SA:87751206,44.1902,5.946568,4209,Sisteron,Sisteron (04200),admin:fr:4209,04200
0,Soissons,Soissons (Soissons),Europe/Paris,stop_area:OCE:SA:87271817,49.369193,3.338051,2722,Soissons,Soissons (02200),admin:fr:2722,02200
1,Solignac-le-Vigen,Solignac-le-Vigen (Le Vigen),Europe/Paris,stop_area:OCE:SA:87592246,45.756076,1.285553,87205,Le Vigen,Le Vigen (87110),admin:fr:87205,87110
2,Solliès-Pont,Solliès-Pont (Solliès-Pont),Europe/Paris,stop_area:OCE:SA:87755330,43.190801,6.046249,83130,Solliès-Pont,Solliès-Pont (83210),admin:fr:83130,83210
3,Somain,Somain (Somain),Europe/Paris,stop_area:OCE:SA:87345314,50.355584,3.277691,59574,Somain,Somain (59490),admin:fr:59574,59490
4,Sommery,Sommery (Sommery),Europe/Paris,stop_area:OCE:SA:87411462,49.629443,1.43567,76678,Sommery,Sommery (76440),admin:fr:76678,76440
5,Soncourt,Soncourt (Soncourt-sur-Marne),Europe/Paris,stop_area:OCE:SA:87107433,48.252218,5.116931,52480,Soncourt-sur-Marne,Soncourt-sur-Marne (52320),admin:fr:52480,52320
6,Sorgues-Chât.du-Pape,Sorgues-Chât.du-Pape (Sorgues),Europe/Paris,stop_area:OCE:SA:87765206,44.005417,4.87561,84129,Sorgues,Sorgues (84700),admin:fr:84129,84700
7,Sospel,Sospel (Sospel),Europe/Paris,stop_area:OCE:SA:87756825,43.876577,7.45379,6136,Sospel,Sospel (06380),admin:fr:6136,06380
8,Sotteville,Sotteville (Sotteville-lès-Rouen),Europe/Paris,stop_area:OCE:SA:87411223,49.412883,1.102356,76681,Sotteville-lès-Rouen,Sotteville-lès-Rouen (76300),admin:fr:76681,76300
9,Sougy-BIF-N81-D262,Sougy-BIF-N81-D262 (Sougy-sur-Loire),Europe/Paris,stop_area:OCE:SA:87500934,46.848841,3.389692,58280,Sougy-sur-Loire,Sougy-sur-Loire (58300),admin:fr:58280,58300
10,Souillac,Souillac (Souillac),Europe/Paris,stop_area:OCE:SA:87594333,44.902337,1.465215,46309,Souillac,Souillac (46200),admin:fr:46309,46200
11,Souillac-Renaissance,Souillac-Renaissance (Souillac),Europe/Paris,stop_area:OCE:SA:87609610,44.898632,1.475638,46309,Souillac,Souillac (46200),admin:fr:46309,46200
12,Souilly,Souilly (Souilly),Europe/Paris,stop_area:OCE:SA:87666115,49.02799,5.285844,55498,Souilly,Souilly (55220),admin:fr:55498,55220
13,Soulac-sur-Mer,Soulac-sur-Mer (Soulac-sur-Mer),Europe/Paris,stop_area:OCE:SA:87581371,45.508209,-1.117752,33514,Soulac-sur-Mer,Soulac-sur-Mer (33780),admin:fr:33514,33780
14,Soulosse-Route-National,Soulosse-Route-National (Soulosse-sous-Saint-Élophe),Europe/Paris,stop_area:OCE:SA:87141259,48.400713,5.731763,88460,Soulosse-sous-Saint-Élophe,Soulosse-sous-Saint-Élophe (88630),admin:fr:88460,88630
15,Soultz-sous-Forêts,Soultz-sous-Forêts (Soultz-sous-Forêts),Europe/Paris,stop_area:OCE:SA:87213421,48.934514,7.882145,67474,Soultz-sous-Forêts,Soultz-sous-Forêts (67250),admin:fr:67474,67250
16,Souppes-Château-Landon,Souppes-Château-Landon (Souppes-sur-Loing),Europe/Paris,stop_area:OCE:SA:87684217,48.181963,2.735155,77458,Souppes-sur-Loing,Souppes-sur-Loing (77460),admin:fr:77458,77460
17,Sous-le-Bois,Sous-le-Bois (Maubeuge),Europe/Paris,stop_area:OCE:SA:87295543,50.265383,3.93834,59392,Maubeuge,Maubeuge (59600),admin:fr:59392,59600
18,St Christophe / Nais C.,St Christophe / Nais C. (Saint-Christophe-sur-le-Nais),Europe/Paris,stop_area:OCE:SA:87110338,47.615551,0.475275,37213,Saint-Christophe-sur-le-Nais,Saint-Christophe-sur-le-Nais (37370),admin:fr:37213,37370
